partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
LXJ_CODE,100000,102,无锡市,个体工商户,Z,90,APP,3.0,37.1,F,汉,3895.0,2.0,01,MATE,COLLEAGUE,1,86.179,江苏省,CONSUME,01,,31.248977504331728,119.88907137893382,IOS,,0
YXM_CODE,,,九江市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
YXM_CODE,,,金华市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
YXM_CODE,,,合肥市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
JY_CODE,100000,104,温州市,温州市港企国际贸易yiuxiangongsi,C,24,APP,4.0,36.9,F,汉,5138.0,4.0,01,SIBLING,FATHER,1,70,浙江省,CONSUME,01,,27.99851577042523,120.69622925376209,ANDROID,,0
LXJ_CODE,100000,105,聊城市,聊城经济技术开发区管委会,S,11,APP,4.0,36.9,M,汉,3835.0,2.0,01,MATE,SIBLING,1,78.271,山东省,CONSUME,01,,36.449783633304459,115.99914372119791,ANDROID,,0
LXJ_CODE,100000,105,无锡市,宜兴零距离网络传媒有限公司,Z,90,APP,3.0,35.2,M,汉,177.0,4.0,01,PARENTS,FRIENDS,1,70,江苏省,CONSUME,01,,31.3675124340664,119.79864275016024,ANDROID,false,0
HXQB_CODE,100000,105,唐山市,高碑店禾木艺术培训学校有限公司,P,13,APP,4.0,32.9,M,汉,5434.0,4.0,01,PARENTS,FRIENDS,1,92.0,河北省,CONSUME,01,,39.29376706504087,115.93794113307911,ANDROID,,0
YXM_CODE,,,成都市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
LXJ_CODE,100000,103,成都市,雷蹄花馆子,I,54,APP,2.0,44.7,M,汉,3995.0,2.0,,FATHER,FRIENDS,3,85.156,四川省,CONSUME,03,,30.70366886919468,103.8366118224316,ANDROID,false,0
LXJ_CODE,100000,307,佛山市,黎嘉欣个人工作室,Z,90,XCX,2.0,29.8,F,汉,6069.0,4.0,01,SIBLING,CHILDREN,1,88.083,广东省,CONSUME,01,,23.061742070947476,112.96135812371594,ANDROID,,0
YXM_CODE,,,重庆市,,,,,,,,,,,,,,,,重庆市,,,,,,,,0
LXJ_CODE,100000,403,盘锦市,大洼区国晟物业服务管理有限公司,L,17,XCX,3.0,36.5,M,汉,3896.0,4.0,01,MATE,SIBLING,1,70,辽宁省,CONSUME,01,,41.100810818142364,122.07537868923612,ANDROID,,0
LXJ_CODE,100000,105,徐州市,丰县珍之茗茶业有限公司,C,24,APP,3.0,46.8,F,汉,5250.0,2.0,01,CHILDREN,CHILDREN,1,89.697,江苏省,CONSUME,01,,34.677790149133489,116.60462188282286,ANDROID,,0
LXJ_CODE,100000,403,周口市,温州浙峰塑业有限公司,C,24,APP,2.0,36.6,M,汉,3757.0,4.0,01,MATE,FATHER,2,70,河南省,CONSUME,01,,28.0576096257238,120.90485572736059,ANDROID,,0
YXM_CODE,,,泰州市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
LXJ_CODE,100000,103,泰州市,泰州市超亿电热电器有限公司,C,24,XCX,2.0,36.1,M,汉,4811.0,4.0,01,MATE,FRIENDS,1,90.338,江苏省,CONSUME,01,,32.757893545178358,120.2091307529193,IOS,false,0
LXJ_CODE,100000,102,北京市,中国航空规划设计研究总院有限公司,E,24,XCX,3.0,41.3,F,汉,4997.0,4.0,01,PARENTS,RELATIVES,2,70,北京市,CONSUME,01,,3,116.379974,ANDROID,,0
LXJ_CODE,100000,102,秦皇岛市,意境庭院酒店,I,54,APP,4.0,35.1,F,汉,4935.0,2.0,,MOTHER,FRIENDS,1,70,河北省,CONSUME,01,,13.756938936115679,100.5678253173828,ANDROID,false,0
LXJ_CODE,100000,,台州市,操场路加工厂,C,24,APP,3.0,32.4,M,汉,5874.0,3.0,01,FATHER,MOTHER,3,70,浙江省,CONSUME,01,,28.090351,121.281534,ANDROID,false,0
XYF_CODE,10000,105,汕头市,汕头市佳特电梯有限公司,C,24,APP,2.0,51.8,F,汉,579.0,4.0,,MATE,FRIENDS,1,70,广东省,CONSUME,,12,23.09835605368036,113.48047618155687,ANDROID,false,1
LXJ_CODE,100000,305,忻州市,山西揽胜汽车服务有限公司,O,17,APP,3.0,44.6,M,汉,6369.0,3.0,01,COLLEAGUE,CHILDREN,1,70,山西省,CONSUME,01,,37.77863797201221,112.5954194567925,ANDROID,false,0
LXJ_CODE,100000,102,上海市,复旦大学附属肿瘤医院,Q,11,XCX,4.0,43.4,M,汉,3596.0,2.0,01,FATHER,SIBLING,1,70,上海市,CONSUME,01,,31.134094,121.414411,ANDROID,,0
LXJ_CODE,100000,104,十堰市,陈勇个人工作室,Z,90,APP,2.0,37.0,M,汉,6027.0,3.0,01,FATHER,FATHER,1,80.253,湖北省,CONSUME,01,,39.69158163445473,118.60618073854364,ANDROID,false,0
HXQB_CODE,100000,103,泸州市,重庆新北建筑劳务有限公司,O,17,APP,3.0,50.6,M,汉,1064.0,2.0,01,OTHER,OTHER,1,70,四川省,CONSUME,01,,40.03126698600272,116.32188935140903,ANDROID,,0
LXJ_CODE,100000,,姜堰市,都市时空装饰有限公司,E,24,APP,2.0,46.9,M,汉,827.0,4.0,01,PARENTS,FRIENDS,1,70,江苏省,CONSUME,01,,36.077449,103.850683,ANDROID,false,0
YXM_CODE,,,佳木斯市,,,,,,,,,,,,,,,,黑龙江省,,,,,,,,0
LXJ_CODE,100000,104,广州市,深圳市罗湖区桐景幼儿园,Z,90,APP,4.0,38.5,F,汉,3582.0,2.0,01,MOTHER,FATHER,2,85.456154,广东省,CONSUME,02,,22.563978418232072,114.180811715754558,ANDROID,false,0
LXJ_CODE,100000,,聊城市,刘桂良个人工作室,Z,90,APP,2.0,37.7,M,汉,5326.0,2.0,01,PARENTS,RELATIVES,1,70,山东省,CONSUME,01,,36.830936,116.210985,ANDROID,false,0
JY_CODE,100000,102,大理白族自治州,杨国妹个人工作室,Z,90,XCX,2.0,49.3,F,白,392.0,4.0,01,MATE,FATHER,1,70,云南省,CONSUME,01,,25.609941528614188,100.3225318254241,ANDROID,,0
JY_CODE,100000,105,聊城市,山东兴冉建筑工程有限公司,E,24,XCX,3.0,42.0,M,汉,3836.0,2.0,01,PARENTS,FRIENDS,1,70,山东省,CONSUME,01,,36.465229,115.995544,ANDROID,,0
XYF_CODE,10000,,濮阳市,北京聚才振邦企业顾问管理有限公司,Z,90,APP,2.0,43.1,M,汉,6308.0,2.0,,PARENTS,COLLEAGUE,1,70,河南省,CONSUME,,12,39.91940375434028,116.45138237847222,ANDROID,,1
LXJ_CODE,100000,104,驻马店市,代坤朋个人工作室,I,54,XCX,4.0,28.7,M,汉,416.0,2.0,01,FATHER,OTHER,2,70,河南省,CONSUME,01,,33.07298773871528,114.72782443576389,ANDROID,,0
JY_CODE,100000,105,驻马店市,帝人福瑞特有限公司,Z,90,APP,3.0,47.1,M,汉,653.0,4.0,01,MATE,MOTHER,1,70,河南省,CONSUME,01,,23.213512709970766,113.72242510822724,ANDROID,,0
LXJ_CODE,100000,105,驻马店市,帝人福瑞特有限公司,Z,90,APP,3.0,47.1,M,汉,653.0,4.0,01,MATE,MOTHER,1,70,河南省,CONSUME,01,,23.213512709970766,113.72242510822724,ANDROID,false,0
JY_CODE,100000,105,台州市,浙江建通建设咨询有限公司,L,17,XCX,4.0,41.2,F,汉,3841.0,2.0,01,MATE,COLLEAGUE,1,70,浙江省,CONSUME,01,,28.63100701470688,121.27194251689972,IOS,,1
LXJ_CODE,100000,309,盐城市,步阳集团有限公司,H,54,XCX,3.0,41.2,M,汉,5372.0,2.0,01,PARENTS,COLLEAGUE,3,90.431,江苏省,CONSUME,01,,33.39028690030404,120.21776212585864,ANDROID,,0
JY_CODE,100000,105,石家庄市,北京中科汇联科技股份有限公司,Z,90,XCX,3.0,41.9,F,汉,4669.0,4.0,01,PARENTS,FRIENDS,1,70,河北省,CONSUME,01,,38.03265656090254,114.45471629706448,IOS,,0
LXJ_CODE,100000,,宝鸡市,陕西嘉亿丰建设工程有限公司,E,24,APP,3.0,38.7,M,汉,6118.0,3.0,01,MOTHER,COLLEAGUE,2,70,陕西省,CONSUME,01,,34.402018,107.100417,ANDROID,false,0
LXJ_CODE,100000,104,哈尔滨市,黑龙江省烟草公司哈尔滨市公司,C,24,APP,4.0,39.7,F,满,3820.0,3.0,01,MATE,SIBLING,1,70,黑龙江省,CONSUME,01,,45.75857563392537,126.6613391580773,ANDROID,false,0
YXM_CODE,,,南昌市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
YXM_CODE,,,晋中市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
LXJ_CODE,100000,102,阜阳市,安徽省芜湖冰达商贸有限公司,H,54,APP,2.0,31.7,F,汉,6006.0,3.0,01,FATHER,MATE,1,84.775,安徽省,CONSUME,01,,31.333034313337497,118.37932292855271,ANDROID,,0
LXJ_CODE,100000,103,荆州市,重庆博泽,I,54,APP,3.0,25.1,M,汉,877.0,2.0,01,FATHER,FRIENDS,2,82.7,湖北省,CONSUME,01,,30.05946811881221,112.2356471531844,IOS,,0
LXJ_CODE,100000,102,滁州市,苏州市科见有限公司,Z,90,XCX,2.0,31.3,M,汉,5556.0,4.0,01,FATHER,FRIENDS,,70,安徽省,CONSUME,01,,31.56053720983517,121.20585974098423,ANDROID,,0
LXJ_CODE,100000,103,绵阳市,魏巧玲个人工作室,Z,90,XCX,3.0,27.4,F,汉,1039.0,4.0,01,PARENTS,RELATIVES,1,70,四川省,CONSUME,01,,31.09585758538296,105.11013319026829,IOS,,0
YXM_CODE,,,沈阳市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
LXJ_CODE,100000,,开封市,菲比酒吧,I,54,APP,2.0,27.3,M,汉,973.0,2.0,01,FATHER,FRIENDS,2,84.772,河南省,CONSUME,01,,34.365197,114.187536,ANDROID,false,0
LXJ_CODE,100000,105,襄阳市,江西科导建筑劳务有限公司,O,17,APP,2.0,44.1,M,汉,5117.0,4.0,01,MATE,FRIENDS,1,70,湖北省,CONSUME,01,,30.90457335861819,121.17102340291432,ANDROID,,0
LXJ_CODE,100000,102,北京市,北京环宇小巨兽科技有限公司,G,13,APP,3.0,33.0,F,汉,5617.0,2.0,01,FATHER,FRIENDS,1,70,北京市,CONSUME,01,,39.72984813559872,116.3517381157739,ANDROID,false,0
LXJ_CODE,100000,105,营口市,辽宁移动通信公司,H,54,APP,4.0,39.0,F,汉,4548.0,2.0,01,PARENTS,FRIENDS,1,70,辽宁省,CONSUME,01,,40.66912250533445,122.22338777997909,ANDROID,,0
XYF_CODE,10000,302,漯河市,旺宝国际亲子游泳俱乐部,R,17,XCX,2.0,36.6,F,汉,3663.0,2.0,,FATHER,SIBLING,1,93.029,河南省,CONSUME,,12,34.90824496108475,113.53288263928934,IOS,,0
LXJ_CODE,100000,102,荆州市,黄成个人工作室,Z,90,APP,2.0,40.9,M,汉,4472.0,4.0,01,MATE,FATHER,1,94.875,湖北省,CONSUME,01,,30.18710561093932,111.77336688517527,ANDROID,false,0
LXJ_CODE,100000,103,攀枝花市,余中建个人工作室,Z,90,APP,2.0,38.7,M,汉,5746.0,4.0,01,MATE,FATHER,2,70,四川省,CONSUME,01,,27.085479158393619,102.12019061675125,ANDROID,false,0
LXJ_CODE,100000,306,邯郸市,正阳装饰有限公司,E,24,APP,4.0,40.6,M,汉,3432.0,4.0,01,PARENTS,SIBLING,1,70,河北省,CONSUME,01,,36.61253871553006,114.58937707379818,ANDROID,false,0
LXJ_CODE,100000,104,宜春市,顺丰速运,F,17,XCX,4.0,23.8,M,汉,1933.0,2.0,01,MATE,RELATIVES,1,95.072,江西省,CONSUME,01,,22.63037230209245,114.43542474112344,IOS,,0
JY_CODE,100000,104,上饶市,婺源五元华龙木雕有限公司,Z,90,XCX,2.0,35.6,M,汉,3914.0,4.0,01,PARENTS,FRIENDS,1,70,江西省,CONSUME,01,,29.258926320435255,117.84141469459095,ANDROID,,0
LXJ_CODE,100000,,佛山市,佛山市时美企业管理有限公司,Z,90,XCX,3.0,44.3,F,汉,3887.0,2.0,01,MATE,FRIENDS,1,70,广东省,CONSUME,01,,23.006695119810009,113.13873392406129,ANDROID,,0
YXM_CODE,,,扬州市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
LXJ_CODE,100000,102,德阳市,德阳市天立学校,H,54,XCX,4.0,29.3,F,汉,1793.0,4.0,01,PARENTS,MATE,1,70,四川省,CONSUME,01,,31.13863744407945,104.41453761568489,ANDROID,,0
JY_CODE,100000,105,太原市,安全生产管理培训教育中心,P,13,XCX,4.0,27.0,M,汉,678.0,4.0,01,FATHER,FRIENDS,2,85.82,山西省,CONSUME,01,,37.98442841889932,112.05669193308518,IOS,,0
XYF_CODE,10000,105,泉州市,福建创力地产有限公司,K,17,XCX,3.0,44.7,M,汉,4422.0,4.0,,FRIENDS,MATE,1,70,福建省,CONSUME,,12,24.88416274758144,118.39984921484316,ANDROID,,0
LXJ_CODE,100000,308,沧州市,陆佳兴旺商贸有限公司,H,54,APP,2.0,33.7,F,汉,591.0,2.0,01,MOTHER,FRIENDS,1,89.451,河北省,CONSUME,02,,39.95103791314331,116.43943359658991,ANDROID,false,0
LXJ_CODE,100000,103,苏州市,江苏楷益智能科技股份有限公司,G,13,APP,4.0,29.9,M,汉,5906.0,2.0,01,FATHER,RELATIVES,2,91.057,江苏省,CONSUME,01,,31.936715135015438,120.60353251557454,ANDROID,false,0
YXM_CODE,,,蚌埠市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
LXJ_CODE,100000,,贵港市,广西梧州市长洲区彰泰城项目部,S,11,XCX,2.0,37.6,M,壮,4130.0,2.0,01,MATE,FRIENDS,1,70,广西壮族自治区,CONSUME,01,,22.78742241753472,113.88857177734376,ANDROID,,0
JY_CODE,100000,105,河源市,广东省河源市龙川县老隆镇新城开发区安吉不锈钢制品有限公司,C,24,APP,3.0,47.0,M,汉,6869.0,3.0,01,PARENTS,OTHER,1,70,广东省,CONSUME,01,,24.21887722204139,115.25757438846022,IOS,,0
LXJ_CODE,100000,102,珠海市,广州市佳音生物科技有限公司,M,11,XCX,3.0,30.4,F,汉,46.0,2.0,01,PARENTS,SIBLING,2,70,广东省,CONSUME,01,,23.201484375,113.26083550347222,ANDROID,,0
YXM_CODE,,,洛阳市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
JY_CODE,100000,,洛阳市,徐玉坡个人工作室,Z,90,APP,2.0,28.4,M,汉,629.0,2.0,01,MOTHER,COLLEAGUE,2,83.727,河南省,CONSUME,01,,31.225688,120.630751,ANDROID,,0
LXJ_CODE,100000,103,沈阳市,百家乐超市连锁有限公司,H,54,APP,2.0,37.4,F,汉,5312.0,4.0,01,PARENTS,OTHER,2,79.356064,辽宁省,CONSUME,01,,41.79764120667876,123.46031018454726,ANDROID,,0
XYF_CODE,10000,,枣庄市,山东联润科技有限公司,G,13,APP,2.0,34.3,F,汉,6242.0,4.0,,CHILDREN,COLLEAGUE,1,93.0,山东省,CONSUME,,12,34.590125023396719,117.75178509854143,ANDROID,false,0
YXM_CODE,,,仙桃市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
YXM_CODE,,,天津市,,,,,,,,,,,,,,,,天津市,,,,,,,,0
YXM_CODE,,,茂名市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
YXM_CODE,,,抚州市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
LXJ_CODE,100000,102,通化市,通化信通仓储有限公司,F,17,XCX,4.0,28.3,M,汉,6964.0,4.0,01,MATE,FRIENDS,1,70,吉林省,CONSUME,01,,41.71769172214476,125.94495654667276,ANDROID,,1
LXJ_CODE,100000,102,鞍山市,陈炳男个人工作室,Z,90,APP,3.0,27.7,M,汉,1149.0,3.0,,PARENTS,FRIENDS,2,70,辽宁省,CONSUME,04,,41.721430121527774,82.9680078125,ANDROID,false,0
HXQB_CODE,100000,,连云港市,灌南县住房与城乡建设局,S,11,XCX,3.0,40.2,F,汉,5896.0,4.0,01,MATE,FRIENDS,2,70,江苏省,CONSUME,01,,28.169096,120.480773,ANDROID,,1
LXJ_CODE,100000,103,泉州市,渝江压铸,Z,90,APP,3.0,26.1,M,汉,1791.0,4.0,01,FATHER,SIBLING,2,87.395,福建省,CONSUME,01,,29.664222897608846,106.52930264441808,ANDROID,false,0
YXM_CODE,,,桂林市,,,,,,,,,,,,,,,,广西壮族自治区,,,,,,,,0
LXJ_CODE,100000,103,重庆市,重庆市吉弘装饰工程有限公司,E,24,APP,4.0,43.1,M,汉,2624.0,3.0,01,PARENTS,OTHER,2,89.0,重庆市,CONSUME,01,,29.505821339344487,106.5360063860315,ANDROID,false,1
LXJ_CODE,100000,105,龙岩市,中国电信股份有限公司石狮分公司,G,13,APP,3.0,44.0,M,汉,4025.0,2.0,01,MATE,COLLEAGUE,2,70,福建省,CONSUME,01,,24.74422581766032,118.76681893802486,ANDROID,false,0
LXJ_CODE,100000,,濮阳市,中交路桥建设有限公司,E,24,XCX,2.0,25.0,M,汉,1935.0,2.0,01,MOTHER,COLLEAGUE,2,79.902,河南省,CONSUME,01,,30.424509491907173,120.25437628519433,ANDROID,,0
YXM_CODE,,,邢台市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
HXQB_CODE,100000,103,南通市,启东市田绿园林公司,E,24,APP,2.0,48.0,M,汉,1030.0,2.0,01,MOTHER,MATE,1,89.398,江苏省,CONSUME,01,,31.824148898545645,121.68814409014495,ANDROID,,0
LXJ_CODE,100000,,咸阳市,比亚迪汽车有限公司,C,24,XCX,2.0,37.5,M,汉,3579.0,2.0,01,PARENTS,COLLEAGUE,1,70,陕西省,CONSUME,01,,34.043544108072915,108.6952783203125,ANDROID,,0
LXJ_CODE,100000,,钟祥市,荆门长城汽车有限公司,Z,90,APP,3.0,30.2,M,汉,116.0,2.0,01,PARENTS,COLLEAGUE,2,70,湖北省,CONSUME,01,,30.900337,112.174644,ANDROID,false,0
LXJ_CODE,100000,102,南充市,南充市高坪太禾医院有限公司,Q,11,APP,3.0,30.4,F,汉,2008.0,4.0,01,MATE,FRIENDS,1,94.94,四川省,CONSUME,01,,30.781477745610418,106.12389639692363,ANDROID,false,0
JY_CODE,100000,,咸阳市,比亚迪汽车有限公司,C,24,XCX,2.0,37.5,M,汉,3579.0,2.0,01,PARENTS,COLLEAGUE,1,70,陕西省,CONSUME,01,,34.043544108072915,108.6952783203125,ANDROID,,0
LXJ_CODE,100000,103,天津市,天津友谊新天地购物广场,H,54,APP,3.0,37.9,M,汉,3537.0,2.0,,MATE,MATE,1,70,天津市,CONSUME,01,,39.062937718850957,117.27283584963119,ANDROID,false,0
LXJ_CODE,100000,103,咸阳市,海尔售后,H,54,APP,2.0,38.9,F,汉,4139.0,4.0,01,MATE,FRIENDS,1,70,陕西省,CONSUME,01,,34.486419691547819,108.447072268066,ANDROID,,0
LXJ_CODE,100000,103,南充市,广州市番禺郡东服装辅料厂,C,24,XCX,2.0,50.9,M,汉,729.0,3.0,01,MATE,FRIENDS,1,92.42,四川省,CONSUME,01,,23.00825398153078,113.39923640135106,IOS,,0
LXJ_CODE,100000,103,济宁市,济宁经济开发区马集镇鸿兴办公家具厂,C,24,APP,2.0,48.7,M,汉,4545.0,2.0,01,MATE,FRIENDS,1,70,山东省,CONSUME,01,,35.340843,116.426598,ANDROID,false,0
LXJ_CODE,100000,103,济南市,山东大学第三幼儿园,P,13,APP,2.0,44.9,F,汉,3685.0,4.0,01,PARENTS,RELATIVES,2,70,山东省,CONSUME,01,,36.656849840007499,116.99850693290408,IOS,,0
YXM_CODE,,,太原市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
HXQB_CODE,100000,102,六盘水市,私营业主,Z,90,APP,2.0,39.1,M,汉,3606.0,2.0,01,RELATIVES,FRIENDS,3,94.0,贵州省,CONSUME,01,,26.588907701896745,104.86047416819045,ANDROID,,0
YXM_CODE,,,文山壮族苗族自治州,,,,,,,,,,,,,,,,云南省,,,,,,,,0
LXJ_CODE,100000,307,铜陵市,香榭丽舍化妆品,C,24,APP,4.0,40.0,M,汉,4313.0,4.0,,PARENTS,FATHER,2,70,安徽省,CONSUME,01,,31.84480353446976,117.32695092316414,ANDROID,,0
YXM_CODE,,,重庆市,,,,,,,,,,,,,,,,重庆市,,,,,,,,0
LXJ_CODE,100000,104,菏泽市,曹县乐享暖通装饰工程有限公司,E,24,APP,4.0,36.6,M,汉,4312.0,4.0,01,MATE,MATE,1,90.464,山东省,CONSUME,01,,36.7119246895475,117.18108817501252,ANDROID,,0
YXM_CODE,,,运城市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
LXJ_CODE,100000,105,绍兴市,上海建工二建集团有限公司,E,24,APP,3.0,37.9,M,汉,3255.0,3.0,01,MATE,FRIENDS,1,70,浙江省,CONSUME,02,,30.079523,120.845199,ANDROID,false,0
HXQB_CODE,100000,102,北京市,吉利优行科技,H,54,APP,3.0,46.2,M,汉,6812.0,2.0,01,MATE,SIBLING,1,70,北京市,CONSUME,01,,39.962136522911269,116.4503846022744,ANDROID,,0
LXJ_CODE,100000,,贺州市,迅奇眼镜,Z,90,XCX,2.0,38.2,M,汉,5059.0,3.0,01,PARENTS,FRIENDS,2,70,广西壮族自治区,CONSUME,01,,23.412883132124788,113.17964126947554,ANDROID,,0
LXJ_CODE,100000,105,南昌市,张瑶个人工作室,Z,90,XCX,2.0,34.3,M,汉,6244.0,2.0,01,FATHER,FATHER,1,70,江西省,CONSUME,01,,28.671922873582987,115.84468841120355,ANDROID,,0
HXQB_CODE,100000,105,合肥市,华图教育,P,13,XCX,4.0,28.2,M,汉,6876.0,4.0,01,FATHER,FRIENDS,2,77.608,安徽省,CONSUME,01,,31.846342931510635,117.4364684091884,IOS,,0
XYF_CODE,10000,105,宿迁市,孙婷个人工作室,Z,90,APP,3.0,33.3,F,汉,5297.0,2.0,,FATHER,FATHER,1,70,江苏省,CONSUME,,12,33.955385,118.345131,ANDROID,false,0
LXJ_CODE,100000,102,益阳市,凡莎服饰,H,54,APP,2.0,37.8,M,汉,4331.0,3.0,01,FRIENDS,FATHER,1,90.431,湖南省,CONSUME,01,,23.019967885282765,113.37308596855307,ANDROID,,0
LXJ_CODE,100000,105,宿迁市,孙婷个人工作室,Z,90,APP,3.0,33.3,F,汉,5297.0,2.0,01,FATHER,FATHER,1,70,江苏省,CONSUME,01,,33.955385,118.345131,ANDROID,false,0
LXJ_CODE,100000,,长治市,长信钢铁有限公司,C,24,XCX,2.0,43.2,M,汉,3943.0,2.0,01,MATE,RELATIVES,1,70,山西省,CONSUME,01,,36.268764,113.155165,ANDROID,,0
YXM_CODE,,,朔州市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
LXJ_CODE,100000,102,莱芜市,朱应峰个人工作室,Z,90,APP,2.0,47.8,M,汉,44.0,2.0,01,MATE,RELATIVES,1,70,山东省,CONSUME,02,,36.213785,117.715156,ANDROID,false,0
YXM_CODE,,,蚌埠市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
LXJ_CODE,100000,104,蚌埠市,湖南益阳锦胜机械经营部,H,54,XCX,2.0,36.4,M,汉,5427.0,4.0,01,PARENTS,SIBLING,2,89.754,安徽省,CONSUME,01,,33.13500302641825,117.88920535902149,ANDROID,,0
JY_CODE,100000,104,邢台市,邢台九绿农业开发有限公司,A,27,APP,4.0,41.4,M,汉,2275.0,3.0,01,MOTHER,FRIENDS,1,81.33181,河北省,CONSUME,01,,37.1348934755917,114.45594922883376,ANDROID,,0
HXQB_CODE,100000,103,上海市,上海农垦绿化工程有限公司,Z,90,APP,3.0,35.7,M,汉,84.0,2.0,01,MOTHER,FRIENDS,2,88.295,上海市,CONSUME,01,,31.110543,121.48553,ANDROID,,0
XYF_CODE,10000,102,玉林市,覃惠个人工作室,Z,90,APP,2.0,39.4,F,汉,4451.0,2.0,,MATE,FRIENDS,1,70,广西壮族自治区,CONSUME,,12,22.26374,109.990924,ANDROID,false,1
YXM_CODE,,,西安市,,,,,,,,,,,,,,,,陕西省,,,,,,,,0
LXJ_CODE,100000,103,西宁市,青海物流,F,17,APP,2.0,24.0,M,汉,1849.0,4.0,01,MATE,FATHER,1,88.538,青海省,CONSUME,01,,36.86793151005922,101.68356451234888,ANDROID,,0
YXM_CODE,,,潮州市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
LXJ_CODE,100000,,安庆市,安徽博品装修工程有限公司,E,24,XCX,3.0,35.1,M,汉,6067.0,3.0,01,MATE,COLLEAGUE,1,70,安徽省,CONSUME,01,,30.513064507378473,117.06252278645833,ANDROID,,0
YXM_CODE,,,抚顺市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
LXJ_CODE,100000,403,郴州市,天猫养车,H,54,XCX,2.0,25.3,M,汉,1962.0,2.0,01,MATE,FATHER,1,87.357,湖南省,CONSUME,01,,28.13917808156395,112.95594715154854,ANDROID,false,0
LXJ_CODE,100000,105,黔南布依族苗族自治州,未知所在公司,Q,11,APP,4.0,39.3,M,汉,3969.0,3.0,01,MATE,FRIENDS,1,90.826,贵州省,CONSUME,02,,26.264498,107.512629,ANDROID,false,0
LXJ_CODE,100000,103,莆田市,自由职业,Z,90,APP,2.0,38.0,M,汉,4320.0,3.0,01,PARENTS,FRIENDS,1,70,福建省,CONSUME,01,,25.34887066651136,119.15272258429182,ANDROID,false,0
LXJ_CODE,100000,103,滁州市,欣昊超市,Z,90,APP,2.0,45.8,M,汉,5317.0,4.0,01,MATE,RELATIVES,1,70,安徽省,CONSUME,01,,32.403381,118.650635,ANDROID,false,0
JY_CODE,100000,102,荆州市,惠州众信息天成,Z,90,XCX,3.0,46.9,M,汉,336.0,4.0,01,PARENTS,OTHER,1,81.447,湖北省,CONSUME,01,,29.955797344462988,113.11105659232472,ANDROID,,0
LXJ_CODE,100000,307,惠州市,惠州市远达电业五金有限公司,C,24,APP,3.0,32.3,M,汉,5304.0,4.0,01,MATE,FRIENDS,1,70,广东省,CONSUME,01,,22.93628634982639,114.64689914279514,ANDROID,,0
LXJ_CODE,100000,103,六安市,绍兴东赛建设工程有限公司,E,24,APP,2.0,38.6,M,汉,5794.0,4.0,01,MATE,FRIENDS,1,70,安徽省,CONSUME,01,,29.99063682867684,120.55805452185331,ANDROID,,0
JY_CODE,100000,103,连云港市,鸿运建筑装饰工程有限公司,E,24,APP,2.0,38.4,M,汉,3424.0,4.0,01,FATHER,FRIENDS,1,90.241,江苏省,CONSUME,01,,34.43716233308497,118.46638702251369,ANDROID,,0
JY_CODE,100000,,巴中市,成都月盛科技有限公司,Z,90,APP,3.0,31.7,M,汉,454.0,4.0,01,PARENTS,SIBLING,1,70,四川省,CONSUME,01,,30.807638,104.165875,ANDROID,,0
LXJ_CODE,100000,403,巴中市,杨诚个人工作室,Z,90,APP,2.0,34.7,M,汉,4831.0,4.0,,PARENTS,RELATIVES,1,70,四川省,CONSUME,03,,39.68575617949139,118.23564572723058,ANDROID,false,0
LXJ_CODE,100000,102,榆林市,神木市众邦煤化有限公司,C,24,APP,3.0,24.8,M,汉,1473.0,2.0,01,FATHER,FRIENDS,2,86.271,陕西省,CONSUME,01,,39.04021322069359,111.06367967079398,ANDROID,,0
